REGIÓN;SERVICIO;ITEM;CÓD BIP;NOMBRE INICIATIVA DE INVERSIÓN;ETAPA MIDESO;NUEVO/ ARRASTRE;MONTO 2015;MONTO 2016;MONTO 2017;MONTO 2018;SALDO
Metropolitana;Obras Hidráulicas;PROYECTOS;30126600-0;CONSTRUCCIÓN HIDROPARQUE LA AGUADA ETAPA II, REGIÓN METROPOLITANA;EJECUCION;A   ;4.995.890;5.719.331;135.700;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30126600-0;CONSTRUCCIÓN HIDROPARQUE LA AGUADA ETAPA II, REGIÓN METROPOLITANA;EJECUCION;N   ;803.523;9.747.450;2.445.002;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30133852-0;CONSTRUCCIÓN SISTEMA DE DRENAJE URBANO ZONA SUR PONIENTE DE SANTIAGO;FACTIBILIDAD;N   ;234.800;215.410;0;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30235172-0;CONSERVACION DE RIBERAS CAUCE RIO MAPOCHO SECTOR RENATO POBLETE;EJECUCION;A   ;5.663;0;0;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30235172-0;CONSERVACION DE RIBERAS CAUCE RIO MAPOCHO SECTOR RENATO POBLETE;EJECUCION;N   ;54.337;0;0;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30309772-0;CONSERVACIÓN SISTEMAS DE AGUAS LLUVIAS REGIÓN METROPOLITANA;EJECUCION;A   ;489.155;0;0;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30309772-0;CONSERVACIÓN SISTEMAS DE AGUAS LLUVIAS REGIÓN METROPOLITANA;EJECUCION;N   ;190.847;0;0;0;0
Metropolitana;Obras Hidráulicas;PROYECTOS;30371522-0;CONSERVACION COLECTOR DE AGUAS LLUVIAS SANTA ROSA SUR;EJECUCION;N   ;3.281.294;100.000;0;0;0
Metropolitana;Vialidad;PROYECTOS;20113944-1;MEJORAMIENTO RUTAS G-30-46 CERRILLOS - LONQUEN;EJECUCION;A   ;80.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;20113944-1;MEJORAMIENTO RUTAS G-30-46 CERRILLOS - LONQUEN;EJECUCION;N   ;1.001;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30043454-0;MEJORAMIENTO RUTA G-25 SECTOR : PUENTE EL YESO - EL VOLCAN .-;EJECUCION;A   ;30.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30043561-0;REPOSICION PAVIMENTO RUTA G-78, SECTOR: EL MONTE - PAICO - MELIPILLA;EJECUCION;A   ;35.200;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30043561-0;REPOSICION PAVIMENTO RUTA G-78, SECTOR: EL MONTE - PAICO - MELIPILLA;EJECUCION;N   ;939.265;727.223;0;0;0
Metropolitana;Vialidad;PROYECTOS;30061650-0;CONSTRUCCION COSTANERA DEL MAIPO, TRAMO PUENTE LOS MORROS - RUTA G-46;DISEÑO;A   ;206.117;340.000;202.493;0;0
Metropolitana;Vialidad;PROYECTOS;30061863-0;REPOSICION RUTA G-25 STGO-EL VOLCAN KM 11,6 AL KM 32,5;EJECUCION;N   ;2;3.300.000;1.558.000;0;0
Metropolitana;Vialidad;PROYECTOS;30065433-0;REPOSICION PAVIMENTO RUTA G-150: PANAMERICANA - LAMPA;EJECUCION;A   ;52.004;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30065433-0;REPOSICION PAVIMENTO RUTA G-150: PANAMERICANA - LAMPA;EJECUCION;N   ;2;1.309.000;8.110.819;4.944.000;4.025.000
Metropolitana;Vialidad;PROYECTOS;30069463-0;CONSTRUCCION VARIANTE POLPAICO EN RUTA G-132, COMUNA DE TILTIL;EJECUCION;A   ;170.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30069463-0;CONSTRUCCION VARIANTE POLPAICO EN RUTA G-132, COMUNA DE TILTIL;EJECUCION;N   ;74.833;4.350.553;1.269.348;0;0
Metropolitana;Vialidad;PROYECTOS;30069739-0;REPOSICION RUTA G-78, SECTOR MELIPILLA - CUNCUMEN;EJECUCION;A   ;123.200;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30069739-0;REPOSICION RUTA G-78, SECTOR MELIPILLA - CUNCUMEN;EJECUCION;N   ;9.002;5.360.000;13.140.000;13.180.000;0
Metropolitana;Vialidad;PROYECTOS;30070213-0;CONSTRUCCION CALETERAS RUTA 5 SUR S LO ESPEJO - SAN BERNARDO;EJECUCION;A   ;3.245.774;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30070213-0;CONSTRUCCION CALETERAS RUTA 5 SUR S LO ESPEJO - SAN BERNARDO;EJECUCION;N   ;1.000.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30070375-0;REPOSICION PUENTE MACAL EN CAMINO EL ASIENTO, ROL G-682, ALHUE;EJECUCION;A   ;-11.452;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30075371-0;CONSTRUCCION SENDAS PEATONALES / CICLOVIAS EN RUTAS DE LA DVRM;EJECUCION;A   ;1.431.865;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30076931-0;MEJORAMIENTO CAMINO PADRE HURTADO G-45, SECTOR CUESTA CHADA COMUNA DE PAINE;EJECUCION;A   ;50.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30076931-0;MEJORAMIENTO CAMINO PADRE HURTADO G-45, SECTOR CUESTA CHADA COMUNA DE PAINE;EJECUCION;N   ;19.546;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30080913-0;REPOSICION RUTA G-46, SECTOR CRUCE RUTA 5 - CRUCE RUTA G-40, REGION METROPOLITANA;DISEÑO;A   ;89.039;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30082568-0;CONSERVACION RED VIAL REGION METROPOLITANA AÑOS 2009 - 2011;EJECUCION;A   ;20.389;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30082955-0;REPOSICION PUENTES HUECHUN, SAN VICENTE DE MACUL Y LAS PARCELAS, REGION METROPOLITANA;EJECUCION;A   ;51.900;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30082955-0;REPOSICION PUENTES HUECHUN, SAN VICENTE DE MACUL Y LAS PARCELAS, REGION METROPOLITANA;EJECUCION;N   ;10.002;2.506.000;1.756.000;0;0
Metropolitana;Vialidad;PROYECTOS;30083052-0;REPOSICION Y CONSTRUCCION PUENTES VARIAS PROVINCIAS ETAPA I, REGION METROPOLITANA ;EJECUCION;A   ;40.699;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30083052-0;REPOSICION Y CONSTRUCCION PUENTES VARIAS PROVINCIAS ETAPA I, REGION METROPOLITANA ;EJECUCION;N   ;500;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30091237-0;AMPLIACION CAMINO PADRE HURTADO RUTA G-45;DISEÑO;A   ;500;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30091237-0;AMPLIACION CAMINO PADRE HURTADO RUTA G-45;DISEÑO;N   ;1;422.300;216.300;0;0
Metropolitana;Vialidad;PROYECTOS;30099034-0;REPOSICION Y CONSTRUCCION PUENTES EN SAN PEDRO - PIRQUE - LAMPA REGION METROPOLITANA;EJECUCION;A   ;10.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30099034-0;REPOSICION Y CONSTRUCCION PUENTES EN SAN PEDRO - PIRQUE - LAMPA REGION METROPOLITANA;EJECUCION;N   ;500;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30099046-0;REPOSICION DE PUENTES VARIOS PROVINCIAS CHACABUCO Y SANTIAGO;DISEÑO;A   ;18.988;99.755;0;0;0
Metropolitana;Vialidad;PROYECTOS;30099470-0;CONSERVACION GLOBAL DE CAMINOS AÑOS 2010 - 2012 REGION METROPOLITANA;EJECUCION;A   ;10.766;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30102090-0;CONSERVACION RED VIAL REGION METROPOLITANA 2012-2014;EJECUCION;A   ;3.814.288;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30102090-0;CONSERVACION RED VIAL REGION METROPOLITANA 2012-2014;EJECUCION;N   ;1.894.168;239.618;0;0;0
Metropolitana;Vialidad;PROYECTOS;30106320-0;CONSERVACION GLOBAL MIXTO CAMINOS RED VIAL RM 2011-2015;EJECUCION;A   ;2.238.373;1.260.560;101.770;0;0
Metropolitana;Vialidad;PROYECTOS;30106321-0;CONSTRUCCION PUENTES LEPE 1, LEPE 2 Y EL TORO, COMUNA DE CURACAVI;EJECUCION;A   ;10.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30113752-0;CONSERVACION GLOBAL MIXTA REGION METROPOLITANA AÑO 2012-2016;EJECUCION;A   ;11.416.146;13.569.765;1.467.041;0;0
Metropolitana;Vialidad;PROYECTOS;30115906-0;CONSERVACION PERIODICA AVENIDA AMERICO VESPUCIO SECTORES: KMS 15,67 - 19,97 Y 21,8 - 27,3;EJECUCION;A   ;60;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30121751-0;AMPLIACION RUTA 76 SECTOR: AVENIDA PARQUE CENTRAL - MALLOCO, REGION METROPOLITANA;PREFACTIBILIDAD;A   ;70.847;54;0;0;0
Metropolitana;Vialidad;PROYECTOS;30121813-0;CONSTRUCCION PUENTE QUILAMUTA Y PUENTE LOS LAGARTOS, PROV. MELIPILLA ;EJECUCION;A   ;76.500;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30121813-0;CONSTRUCCION PUENTE QUILAMUTA Y PUENTE LOS LAGARTOS, PROV. MELIPILLA ;EJECUCION;N   ;17.754;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30122916-0;CONSTRUCCION EJE ORBITAL SUR, SECTOR RUTA 5 SUR ? RUTA G-45 PADRE HU;DISEÑO;A   ;206.504;103.085;0;0;0
Metropolitana;Vialidad;PROYECTOS;30123003-0;CONSERVACION GLOBAL MIXTA REGION METROPOLITANA AÑO 2013;EJECUCION;A   ;902.989;2.179.205;0;0;0
Metropolitana;Vialidad;PROYECTOS;30123492-0;MEJORAMIENTO RUTA G-30 CERRILLOS-LONQUEN. SEGUNDA ETAPA;DISEÑO;A   ;237.659;228.317;0;0;0
Metropolitana;Vialidad;PROYECTOS;30130914-0;CONSTRUCCION SENDAS PEATONALES/CICLOVIAS RUTAS DVRM II ETAPA;EJECUCION;A   ;25.000;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30130914-0;CONSTRUCCION SENDAS PEATONALES/CICLOVIAS RUTAS DVRM II ETAPA;EJECUCION;N   ;2.141.808;3.222.527;90.000;0;0
Metropolitana;Vialidad;PROYECTOS;30224035-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA XIII AÑO 2015;EJECUCION;A   ;636.980;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30224035-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA XIII AÑO 2015;EJECUCION;N   ;3.122.420;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30224331-0;CONSERVACION RED VIAL METROPOLITANA DE SANTIAGO (2015-2016-2017);EJECUCION;N   ;1.347.430;1.440.000;166.846;0;0
Metropolitana;Vialidad;PROYECTOS;30287022-0;CONSERVACION SIST. SEÑALIZACION INFORMATIVA R.METROPOLITANA 2015;EJECUCION;A   ;500;0;0;0;0
Metropolitana;Vialidad;PROYECTOS;30287022-0;CONSERVACION SIST. SEÑALIZACION INFORMATIVA R.METROPOLITANA 2015;EJECUCION;N   ;41.200;206.000;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30084724-0;CONSTRUCCION NUEVO AERODROMO DE PELDEHUE, COLINA ;EJECUCION;A   ;1.251.038;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30084724-0;CONSTRUCCION NUEVO AERODROMO DE PELDEHUE, COLINA ;EJECUCION;N   ;932.400;8.728.085;3.295.656;0;0
Metropolitana;Aeropuertos;PROYECTOS;30086700-0;AMPLIACIÓN PLATAFORMA ESTACIONAMIENTO AVIONES AEROPUERTO ARTURO MERINO BENÍTEZ;EJECUCION;A   ;4.490.104;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30100481-0;MEJORAMIENTO SISTEMA DE DRENAJES AEROPUERTO AMB;DISEÑO;A   ;200;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30100481-0;MEJORAMIENTO SISTEMA DE DRENAJES AEROPUERTO AMB;DISEÑO;N   ;90.000;90.000;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30106850-0;CONSERVACIÓN MENOR AEROPUERTO ARTURO MERINO BENÍTEZ 2012-2014;EJECUCION;N   ;120.000;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30120498-0;CONSERVACIÓN MAYOR PISTA 17L 35R Y RODAJES ASOCIADOS, AEROPUERTO ARTURO MERINO BENITEZ;EJECUCION;A   ;1.402.369;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30135517-0;CONSERVACIÓN RUTINARIA 2014-2016 APTO. AMB. SANTIAGO, RM.;EJECUCION;N   ;821.000;0;0;0;0
Metropolitana;Aeropuertos;PROYECTOS;30137487-0;NORMALIZACIÓN AREA DE MOVIMIENTO AEROPUERTO ARTURO MERINO BENÍTEZ. RM;DISEÑO;A   ;114.830;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;480-0;#¿NOMBRE?;EJECUCION;N   ;1.000;49.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;490-0;#¿NOMBRE?;EJECUCION;N   ;72.000;130.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;491-0;#¿NOMBRE?;EJECUCION;N   ;72.000;130.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;493-0;#¿NOMBRE?;EJECUCION;N   ;52.000;500.000;450.000;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;494-0;#¿NOMBRE?;EJECUCION;N   ;102.000;300.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;495-0;-- INFRAESTRUCTURA CONCESIONADA: EFECTOS SOBRE EL TERRITORIO, ALTERNATIVAS, BRECHAS Y OPORTUNIDADES;EJECUCION;N   ;72.000;130.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;496-0;#¿NOMBRE?;EJECUCION;N   ;102.000;500.000;400.000;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;497-0;#¿NOMBRE?;EJECUCION;N   ;72.000;80.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;498-0;#¿NOMBRE?;EJECUCION;N   ;102.000;350.000;100.000;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;563-0;-- ASESORÍA DE APOYO TÉCNICO PARA IDENTIFICACIÓN Y EVALUACIÓN DE PROYECTOS DE ENTRETENIMIENTO, DEPORTE Y CULTURA;EJECUCION;N   ;52.000;400.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;564-0;#¿NOMBRE?;EJECUCION;N   ;172.000;330.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;565-0;#¿NOMBRE?;EJECUCION;N   ;152.000;50.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;566-0;#¿NOMBRE?;EJECUCION;N   ;82.000;170.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;567-0;#¿NOMBRE?;EJECUCION;N   ;82.000;170.000;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000018-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO SISTEMA NORTE SUR (INSPECCION FISCAL);EJECUCION;A   ;814.822;628.134;378.149;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000018-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO SISTEMA NORTE SUR (INSPECCION FISCAL);EJECUCION;N   ;574.000;793.343;805.022;173.490;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000019-0;CONSTRUCCION DE ACCESO AEROPUERTO ARTURO MERINO BENITEZ POR CONCESION;EJECUCION;A   ;926.597;438.592;313.660;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000019-0;CONSTRUCCION DE ACCESO AEROPUERTO ARTURO MERINO BENITEZ POR CONCESION;EJECUCION;N   ;39.000;90.009;91.688;52.378;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000020-0;ASESORIA A LA INSPECCION FISCAL DE LA OBRA AEROPUERTO A. MERINO BENITEZ EN CONSTRUCCION;EJECUCION;A   ;768.878;476.464;122.704;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000020-0;ASESORIA A LA INSPECCION FISCAL DE LA OBRA AEROPUERTO A. MERINO BENITEZ EN CONSTRUCCION;EJECUCION;N   ;374.500;821.195;1.103.421;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000040-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO VARIANTE MELIPILLA (INSPECCION FISCAL);EJECUCION;A   ;32.487;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000040-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO VARIANTE MELIPILLA (INSPECCION FISCAL);EJECUCION;N   ;201.000;309.000;206.000;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000042-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO AMERICO VESPUCIO SUR (INSPECCION FISCAL);EJECUCION;A   ;227.162;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000042-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO AMERICO VESPUCIO SUR (INSPECCION FISCAL);EJECUCION;N   ;533.400;835.209;715.688;52.378;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000044-0;CENTRO DE JUSTICIA (INSPECCION FISCAL);EJECUCION;A   ;168.841;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000044-0;CENTRO DE JUSTICIA (INSPECCION FISCAL);EJECUCION;N   ;282.506;482.040;482.040;201.000;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000046-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO AMERICO VESPUCIO NORTE (INSPECCION FISCAL);DISEÑO;A   ;59.921;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000046-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO AMERICO VESPUCIO NORTE (INSPECCION FISCAL);EJECUCION;A   ;358.680;376.269;383.436;35.634;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000046-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO AMERICO VESPUCIO NORTE (INSPECCION FISCAL);EJECUCION;N   ;39.000;90.009;91.688;52.378;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000054-0;ASESORIA A LA INSPECCION FISCAL ACCESO NORORIENTE A SANTIAGO;EJECUCION;A   ;19.293;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000054-0;ASESORIA A LA INSPECCION FISCAL ACCESO NORORIENTE A SANTIAGO;EJECUCION;N   ;279.138;341.460;231.976;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000056-0;ASESORIA A LA INSPECCION FISCAL ESTACION DE INTERCAMBIO MODAL LA CISTERNA;EJECUCION;A   ;218.470;179.624;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000057-0;PLAZA DE LA CIUDADANIA (INSPECCION FISCAL);EJECUCION;A   ;122.709;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000057-0;PLAZA DE LA CIUDADANIA (INSPECCION FISCAL);EJECUCION;N   ;26.382;233.250;240.750;224.813;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000058-0;PARQUE O'HIGGINS (INSPECCION FISCAL);EJECUCION;A   ;122.291;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000058-0;PARQUE O'HIGGINS (INSPECCION FISCAL);EJECUCION;N   ;26.382;233.250;240.750;224.813;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000063-0;CONCESION SISTEMA ORIENTE PONIENTE (INSPECCION FISCAL);EJECUCION;A   ;519.719;369.945;313.660;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000063-0;CONCESION SISTEMA ORIENTE PONIENTE (INSPECCION FISCAL);EJECUCION;N   ;735.750;1.124.009;1.135.688;719.378;410.850
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000085-0;HABILITACION ANILLO INTERMEDIO EL SALTO-AV. KENNEDY (INSPECCION FISCAL);EJECUCION;A   ;418.602;376.269;383.436;35.634;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000085-0;HABILITACION ANILLO INTERMEDIO EL SALTO-AV. KENNEDY (INSPECCION FISCAL);EJECUCION;N   ;39.000;90.009;91.688;52.378;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000087-0;CONEXIÓN VIAL  SUIZA - LAS  REJAS (INSPECCIÓN FISCAL);EJECUCION;A   ;97.606;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000087-0;CONEXIÓN VIAL  SUIZA - LAS  REJAS (INSPECCIÓN FISCAL);EJECUCION;N   ;144.494;270.380;275.278;119.055;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000106-0;CONSTRUCCIÓN COLISEO MULTIFUNCIONAL PARQUE O'HIGGINS POR CONCESION (SUBSIDIOS);EJECUCION;A   ;731.293;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000109-0;PLAZA DE LA CIUDADANÍA (SUBSIDIO);EJECUCION;A   ;1.484.332;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000110-0;CONCESIÓN AMÉRICO VESPUCIO SUR (SISTEMA NUEVAS INVERSIONES);EJECUCION;A   ;479.257;307.166;309.641;312.139;2.932.497
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000110-0;CONCESIÓN AMÉRICO VESPUCIO SUR (SISTEMA NUEVAS INVERSIONES);EJECUCION;N   ;43.453.114;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000112-0;-- CONCESION AMERICO VESPUCIO NOR-PONIENTE (COMPENSACIONES) --;EJECUCION;N   ;187.529;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000114-0;CONCESIÓN SISTEMA NORTE SUR (SISTEMA NUEVAS INVERSIONES);EJECUCION;N   ;7.500.000;7.207.083;14.894.640;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000115-0;CONCESIÓN CENTRO DE JUSTICIA (SISTEMA NUEVAS INVERSIONES);EJECUCION;N   ;152.400;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000116-0;CONCESION SISTEMA ORIENTE PONIENTE (SISTEMA NUEVAS INVERSIONES);EJECUCION;A   ;64.168;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000121-0;HABILITACION CORREDOR DE TRANSPORTE PUBLICO AV. SANTA ROSA ( INSPECCION FISCAL);EJECUCION;A   ;97.606;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000121-0;HABILITACION CORREDOR DE TRANSPORTE PUBLICO AV. SANTA ROSA ( INSPECCION FISCAL);EJECUCION;N   ;144.496;270.380;275.278;119.055;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000122-0;ESTACIONES DE TRANSBORDO TRANSANTIAGO (INSPECCION FISCAL);EJECUCION;A   ;218.470;179.624;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000129-0;SISTEMA AMERICO VESPUCIO ORIENTE (ESTUDIO DE PROPUESTA CONCEPTUAL E INSERCION URBANA, DE DEMANDA Y EVALUACION SOCIAL);EJECUCION;A   ;69.034;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000129-0;SISTEMA AMERICO VESPUCIO ORIENTE (ESTUDIO DE PROPUESTA CONCEPTUAL E INSERCION URBANA, DE DEMANDA Y EVALUACION SOCIAL);EJECUCION;N   ;420.000;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000143-0;CENTRO DE JUSTICIA (OBRA DE ARTE);EJECUCION;A   ;748;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000143-0;CENTRO DE JUSTICIA (OBRA DE ARTE);EJECUCION;N   ;64.847;92.565;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000148-0;#¿NOMBRE?;EJECUCION;N   ;50.800;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000158-0;#¿NOMBRE?;EJECUCION;N   ;1.905.000;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000172-0;ANILLO INTERMEDIO EL SALTO-KENNEDY (SISTEMA NUEVAS INVERSIONES);EJECUCION;A   ;122.130;93.885;79.447;73.993;520.482
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000199-0;#¿NOMBRE?;EJECUCION;N   ;24.104;1.728;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000222-0;COMPLEJO HOSPITALARIO MAIPU-LA FLORIDA (INSPECCION FISCAL);EJECUCION;A   ;90.984;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000222-0;COMPLEJO HOSPITALARIO MAIPU-LA FLORIDA (INSPECCION FISCAL);EJECUCION;N   ;782.020;868.574;295.040;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000232-0;ACCESO VIAL AEROPUERTO AMB (EXPROPIACIONES);EJECUCION;A   ;7.999.860;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000237-0;SISTEMA NORTE - SUR (EXPROPIACIONES);EJECUCION;A   ;104.150;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000238-0;SISTEMA ORIENTE - PONIENTE (EXPROPIACIONES);EJECUCION;A   ;310.150;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000239-0;AMÉRICO VESPUCIO SUR (EXPROPIACIONES);EJECUCION;A   ;104.150;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000240-0;ACCESO NOR-ORIENTE A SANTIAGO (EXPROPIACIONES);EJECUCION;A   ;87.427;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000240-0;ACCESO NOR-ORIENTE A SANTIAGO (EXPROPIACIONES);EJECUCION;N   ;222.723;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000252-0;ACCESO NORORIENTE A SANTIAGO (SUBSIDIO);EJECUCION;A   ;1.138.451;0;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000264-0;AEROPUERTO ARTURO MERINO BENITEZ (ESTUDIOS);EJECUCION;N   ;24.104;1.728;0;0;0
Metropolitana;Adm.Sist.Concesiones;PROYECTOS;29000269-0;CONCESIÓN AMERICO VESPUCIO NOR-PONIENTE (EXPROPIACIONES);EJECUCION;A   ;131.150;0;0;0;0
